article_id,parent_id,child_id,title,url,chunk_token_count,question_count,dash_question_count,possible_internal_duplicate,questions,chunk_text
doc_0219,doc_0219_parent_002,doc_0219_parent_002_child_002,Bebeklerde pamukçuk nedir?,https://www.memorial.com.tr/hastaliklar/bebeklerde-pamukcuk-nedir,308,5,0,False,"['Bebeklerde pamukçuk zararlı mıdır?', 'Ağzı pamukçuk olan bebeğe ne yapılır?', 'Ağzı pamukçuk olan bebeğe ne yapılır?', 'Bebeklerde pamukçuk nasıl önlenir?', 'Bebeklerde pamukçuk için probiyotik yararlı mı?']","Evet, pamukçuk ağrılı bir sorun olabilmektedir. Bebeklerde pamukçuk zararlı mıdır? Pamukçuk tedavi edilmezse ağır akciğer ya da daha farklı enfeksiyonlara sebep olabilmektedir. Ağzı pamukçuk olan bebeğe ne yapılır? Pamukçuk fark edildiği anda bir çocuk sağlığı ve hastalıkları uzmanından yardım alınmalıdır. Bebeklerde ağız içi pamukçuk tedavisi sadece uzman hekim tarafından yapılmalıdır. Ağzı pamukçuk olan bebeğe ne yapılır? Bebeklerde pamukçuk nasıl önlenir? Annenin memesinden geçebilen bir hastalık olduğu için annelerin de sağlığına dikkat etmesi gerekmektedir. Anneler probiyotik almayı ihmal etmemelidir. Annelerin abur cubur, şeker, tuz gibi gıdaları tüketmemesi doğru olur. Doğal şeker alımı günde 2-3 porsiyondan fazla olmamalı. Antibakteriyel ve antifungal gıdalar anneler tarafından düzenli olarak tüketilmelidir. Bunun yanında annenin göğüs ucu hijyenine çok dikkat etmesi gerekir. Bebeğinizin kullandığı tüm oyuncaklarını düzenli olarak sterilize edin. Biberonla besliyorsanız, tüm besleme ekipmanlarını, özellikle emzikleri düzenli olarak steriliz edin. Bazı insanlar bebeğe beslendikten sonra sterilize edilmiş su vermeyi önerir. Bu da bir yöntem olabilir. Bebeklerde pamukçuk için probiyotik yararlı mı? Düzenli bir probiyotik almak, pamukçuk ve diğer maya enfeksiyonlarını önlemeye yardımcı olabilir."
doc_0219,doc_0219_parent_002,doc_0219_parent_002_child_004,Bebeklerde pamukçuk nedir?,https://www.memorial.com.tr/hastaliklar/bebeklerde-pamukcuk-nedir,261,3,1,False,"['Bebeklerde ağızda pamukçuk evde nasıl tedavi edilir?', 'Bebeklerde pamukçuk nerede görülür?', 'arını da etkileyebilir: - Tırnaklar - Gözler - Bebek bezi alanı (vajina veya kasık) - Deri kıvrımları (koltuk altı veya boyundaki kıvrımlar) Pamukçuk emziren anneleri nasıl etkiler?']","Biberon, emzik dışında anne sütüyle, göğüsle temas eden göğüs pompaları da iyice steril edilmelidir. Mayanın büyümesini önlemek için anne sütünü kullanmadan hemen öncesine kadar buzdolabında saklayın. Maya ile temas ihtimali varsa, sakladığınız sağılmış anne sütünü atmanız gerekebilir. Tek kullanımlık emzirme pedlerini sık sık değiştirerek ve her gün temiz bir sütyen giyerek göğüslerinizi kuru ve olası maya kaynaklarından uzak tutun. Bebeklerde ağızda pamukçuk evde nasıl tedavi edilir? Bebeklerde pamukçuk nerede görülür? Tipik olarak pamukçukun ağızda meydana geldiğini düşünmemize rağmen, aşağıdaki vücut kısımlarını da etkileyebilir: - Tırnaklar - Gözler - Bebek bezi alanı (vajina veya kasık) - Deri kıvrımları (koltuk altı veya boyundaki kıvrımlar) Pamukçuk emziren anneleri nasıl etkiler? Emzirme pamukçuk sırasında anneler için de ağrılı bir süreç olabilir. Tedaviden annelerin de faydalanması gerekir. Genelde emziren annelerin emzirmeye devam etmesi gerekir. Göğüs uçları ağrılı olabileceğinden genelde daha kısa ve sık beslenme önerilir."
doc_0220,doc_0220_parent_002,doc_0220_parent_002_child_003,Kronik yorgunluk sendromu nedir? Belirtileri ve tedavisi nedir?,https://www.memorial.com.tr/hastaliklar/kronik-yorgunluk-sendromu-nedir-belirtileri-ve-tedavisi-nedir,314,3,0,False,"['Kronik yorgunluk sendromu hakkında sık sorulan sorular Kronik yorgunluk sendromunda hangi önlemler alınmalıdır?', 'Kronik yorgunluk sendromunun getirdiği halsizlik ve yorgunluk için hangi vitaminler kullanılabilir?', 'Sürekli yorgunluk hissi neden olur?']","Gün içerisinde 8-10 bardak su içmeye özen gösterin. Kızartmalardan uzak durun, bunların yerine fırında haşlama, buğulama tercih edin. Yağlı besinlerden mümkün olduğunca uzak durun. Özellikle akşam yemeklerini sebze ağırlıklı olmasına dikkat edin. Kronik yorgunluk sendromu hakkında sık sorulan sorular Kronik yorgunluk sendromunda hangi önlemler alınmalıdır? - Düzenli egzersiz alışkanlığı edinilmeli ve stres azaltılmalıdır. - Sıcak yaz günlerinde ağır yiyecekler yerine zeytinyağlı hafif yiyecekler tercih edilmelidir. - Su tüketimi artırılmalı, susuz kalmak metabolizmayı yavaşlatarak yorgunluğa yol açabilmektedir. - Uyku alışkanlığı iyileştirilmeli, her gece aynı saatte ve yeterli uyumak alışkanlık haline getirilmelidir. Uyku öncesinde kafeinli, alkollü içeceklerden, nikotinden, aşırı yağlı yiyeceklerden ve aşırı aktiviteden kaçınılmalıdır. - Güneş ışınlarının dik geldiği 11.00- 15.00 saatleri arasında 20 dakika boyunca güneş koruyucu olmadan güneşlenilmelidir. Kronik yorgunluk sendromunun getirdiği halsizlik ve yorgunluk için hangi vitaminler kullanılabilir? C,D E, B6, B12 vitaminleri ve koenzim Q10 , çinko, magnezyum gibi mineraller halsizlik ve yorgunluk için kullanılan vitamin ve mineraller arasında yer almaktadır. Sürekli yorgunluk hissi neden olur? Sürekli yorgunluk hissinin birçok sebebi olabilmektedir."
doc_0221,doc_0221_parent_001,doc_0221_parent_001_child_001,Kızgın Yağ Yanığı Nasıl Oluşur ve Ne İyi Gelir?,https://www.memorial.com.tr/saglik-rehberi/kizgin-yag-yanigi,316,2,2,False,"['Kızgın Yağ Yanığı Nedenleri - Yağ Yanığı İçin İlk Yardım Önerileri - Kızgın Yağ Yanığı Durumunda Ne Zaman Doktora Gidilmelidir?', 'Kızgın Yağ Yanığında Hangi Tedaviler Uygulanabilir?']","Kızgın yağ yanığı, acil müdahale gerektiren bir durumdur. Hemen soğuk suyla yıkamak önemlidir. Yanık bölgesi temiz tutulmalı ve korunmalıdır. Kızgın yağ yanığı, uygun tedaviyle iyileşir. Evde doğal yöntemlerle de rahatlama sağlanabilir. Daha ciddi yanıklar için ise tıbbi yardım alınması gerekir. - Kızgın Yağ Yanığı Nedenleri - Yağ Yanığı İçin İlk Yardım Önerileri - Kızgın Yağ Yanığı Durumunda Ne Zaman Doktora Gidilmelidir? - Kızgın Yağ Yanığında Hangi Tedaviler Uygulanabilir? - Kızgın Yağ Yanığı İyileşme Süreci - Kızgın Yağ Yanığını Önleme ve Güvenlik Önlemleri - Kızgın Yağ Yanığı Hakkında Sıkça Sorulan Sorular Kızgın Yağ Yanığı Nedenleri Kızgın yağ yanıklarının en yaygın nedenleri arasında yer alan şu şekilde listelenebilir: - Yüksek ateşte ısıtılan yağın sıçraması - Yağ kızdırma sırasında dikkatsizlik veya hızlı hareketler - Tencerenin üzerinde taşan yağın teması - Yanlış kullanılan yağ veya yağa düşen su damlalarıyla oluşan buharlaşma patlamaları Yağ Yanığı İçin İlk Yardım Önerileri Bu şekilde bir durumla karşı karşıya kaldığınızda ilk müdahale oldukça önemlidir. Uzman bir sağlık personelinden yardım almadan önce siz ya da bir yakınınız ilk yardım müdahalesinde bulunabilir. Bu şekilde bir müdahale ile iyileşme süreci daha hızlı olabileceği gibi kalabilecek iz minimize edilebilir."
doc_0221,doc_0221_parent_002,doc_0221_parent_002_child_001,Kızgın Yağ Yanığı Nasıl Oluşur ve Ne İyi Gelir?,https://www.memorial.com.tr/saglik-rehberi/kizgin-yag-yanigi,312,3,1,False,"['İyileşmeyi hızlandırmak için neler yapılabilir?', 'Yanık izleri nasıl azaltılır?', 'Kızgın yağ yanığı izi konusunda akıllara sıkça gelen sorulardan biri de kızgın yağ yanığı iz bırakır mı?']","Kızgın Yağ Yanığı İyileşme Süreci Olası bir kızgın yağ yanığının iyileşme süreci; yanığın derecesine ve ilk anda edilen müdahaleye bağlıdır. Eğer yanık derecesi düşükse ve yanık sonrası müdahale edildiyse iyileşme süreci hızlı olabilir. Ancak derece yüksekse ve yanan alan büyükse uzman bir sağlık kurumuna gitmeniz gerekir. Bu şekilde iyileşme sürecini hızlandırabilirsiniz. İyileşmeyi hızlandırmak için neler yapılabilir? Kızgın yağ yanığı kaç günde geçer sorusunun kesin bir yanıtı olmamakla birlikte iyileşme sürecini hızlandırmak için şunları yapabilirsiniz: - Yanık bölgesinin yenilenmesi için protein, mineral ve vitamin açısından zengin besinler tüketilmelidir. - Cildin yenilenme sürecinde su ihtiyacı artar. Bu nedenle su tüketiminin arttırılması gerekir. - Sigara ve alkol, iyileşme sürecini olumsuz etkileyebilir. Bu zararlı alışkanlıkların kullanımından uzaklaşılmalıdır. - Yanık bölgesini düzenli olarak temizleyip pansuman yapmak, enfeksiyon riskini azaltabilir. Yanık izleri nasıl azaltılır? Kızgın yağ yanığı izi konusunda akıllara sıkça gelen sorulardan biri de kızgın yağ yanığı iz bırakır mı? sorusudur. Evet yanık derecesine bağlı olarak iz bırakabilir. Kızgın yağ yanığının mümkün olduğu kadar az bir şekilde iz bırakması için şunları uygulayabilirsiniz: - Doktorunuzun önerdiği iz azaltıcı kremler veya merhemler kullanmak"
doc_0221,doc_0221_parent_002,doc_0221_parent_002_child_002,Kızgın Yağ Yanığı Nasıl Oluşur ve Ne İyi Gelir?,https://www.memorial.com.tr/saglik-rehberi/kizgin-yag-yanigi,311,3,2,False,"['Hangi durumlar kızgın yağ yanığı riskini artırır?', 'durumlar şunlardır: - Mutfakta dikkatsizlik veya hızlı hareketler - Korumasız çalışmak - Yağlı ve sıvı maddelerle çalışmak Mutfakta kızgın yağ ile çalışırken nelere dikkat edilmeli?', 'emi almak hayati önem taşır: - Su dökme işlemi - Dikkat dağıtıcı faktörler - Yakıcı maddeler Kızgın Yağ Yanığı Hakkında Sıkça Sorulan Sorular Kızgın yağ yanığının acısı nasıl geçer?']","Kızgın yağ yanığının mümkün olduğu kadar az bir şekilde iz bırakması için şunları uygulayabilirsiniz: - Doktorunuzun önerdiği iz azaltıcı kremler veya merhemler kullanmak - Güneşten korunmak için yanık bölgesini güneş kremi veya giysilerle kapamak - Derin izler için lazer tedavisi, kimyasal peeling gibi yöntemler. Bu konuda uzman bir dermatoloğa başvurmanız önemlidir. Kızgın Yağ Yanığını Önleme ve Güvenlik Önlemleri Deride herhangi bir nedenle kızgın yağ yanığı oluşmadan önce bazı güvenlik risklerini alarak riski azaltabilirsiniz. Eğer mutfak çalışanıysanız ya da sık yemek pişiriyorsanız eldiven ya da önlük gibi koruyucu güvenlik önlemleri alabilirsiniz. Hangi durumlar kızgın yağ yanığı riskini artırır? Kızgın yağ yanığı riskini artıran durumlar şunlardır: - Mutfakta dikkatsizlik veya hızlı hareketler - Korumasız çalışmak - Yağlı ve sıvı maddelerle çalışmak Mutfakta kızgın yağ ile çalışırken nelere dikkat edilmeli? Mutfakta kızgın yağ ile çalışırken özellikle şu konularda güvenlik önlemi almak hayati önem taşır: - Su dökme işlemi - Dikkat dağıtıcı faktörler - Yakıcı maddeler Kızgın Yağ Yanığı Hakkında Sıkça Sorulan Sorular Kızgın yağ yanığının acısı nasıl geçer? Kızgın yağ yanığı acısı genellikle soğuk suyla soğutma ve uygun ilaçlarla hafifletilebilir."
doc_0221,doc_0221_parent_002,doc_0221_parent_002_child_003,Kızgın Yağ Yanığı Nasıl Oluşur ve Ne İyi Gelir?,https://www.memorial.com.tr/saglik-rehberi/kizgin-yag-yanigi,211,4,0,False,"['Kızgın yağ yanığının su toplaması nasıl geçer?', 'Kızgın yağ yanığı doğal yöntemlerle geçer mi?', 'Kızgın yağ yanığında ne yapılmaması gerekir?', 'Kızgın yağ yanığına ne iyi gelir?']","Kızgın yağ yanığı acısı genellikle soğuk suyla soğutma ve uygun ilaçlarla hafifletilebilir. Kızgın yağ yanığının su toplaması nasıl geçer? Kızgın yağ yanığı su topladıysa patlatmaktan kaçınmalısınız. Üzerine herhangi bir krem ya da benzeri bir yabancı madde sürmeden uzman bir hekime danışmanız gerekebilir. Kızgın yağ yanığı doğal yöntemlerle geçer mi? Doğal yöntemler genellikle yanık tedavisi için etkili olmasa da hafiflemesine yardımcı olabilecek Aloe vera jeli gibi yatıştırıcılarla nemlendirilebilir. Fakat, doktorunuza danışmadan herhangi bir doğal yöntem kullanmaktan kaçının. Kızgın yağ yanığında ne yapılmaması gerekir? Yanık bölgesine buz uygulamak veya içine tıbbi olmayan maddeler sürmek gibi yanlış uygulamalardan kaçınmalısınız. Kızgın yağ yanığına ne iyi gelir? Kızgın yağ yanığına ilk yardım uygulamaları yapmak ve uzman sağlık personelinin önerdiği tedavileri uygulamak en etkili yöntemdir."
doc_0223,doc_0223_parent_002,doc_0223_parent_002_child_002,Okul Çağındaki Çocuklarda Astım ile Başa Çıkmanın Yolları,https://www.memorial.com.tr/saglik-rehberi/okul-cagindaki-cocuklarda-astim-ile-basa-cikmanin-yollari,268,7,6,False,"['Rahatlatıcı “inhaler ilaçları” yanında taşıyıp gerektiğinde kullanabilir mi?', 'Çocuğunuz astım ilacını yanında taşımak istiyor mu?', 'Doktorunuz, çocuğunuzun gerektiğinde ilacını kendi kendine kullanabilecek yaş ve olgunlukta olduğunu düşünüyor mu?', 'Çocuğunuz, astım bulgularını tanıyabilir mi?', 'Bu bulgular ortaya çıktığında ilacını uygun şekilde kullanabilir mi?', 'İlacını devamlı yanında taşıması gerektiğini, arkadaşları ile paylaşmaması ve ortalıkta bırakmaması gerektiğini biliyor mu?', 'İlacını kullanma ihtiyacı olduktan sonra mutlaka bir erişkini konu ile ilgili olarak haberdar etmesi gerektiğini biliyor mu?']","Okul yönetiminde çocuğun velilerinin telefonları yanı sıra, mutlaka başka bir aile bireyi ya da güvendiğiniz bir arkadaşınızın telefonunun olmasında fayda vardır. Okul yönetimi hangi durumlarda çocuğunuzun hekimini, hangi durumlarda tıbbi yardım için hastaneyi arayacağına ve çocuğu hastaneye götürmesi gerektiğine ilişkin fikir sahibi olmalıdır. Acil bir durum söz konusu olduğunda çocuğun hangi hastaneye götürülmesini istediğinizi belirtmeniz de doğru olacaktır. Rahatlatıcı “inhaler ilaçları” yanında taşıyıp gerektiğinde kullanabilir mi? Çocuğun, rahatlatıcı “inhaler ilaçları” yanında taşıyıp gerektiğinde uygun şekilde kullanabilmesi için aşağıda belirtilen sorulara olumlu bir şekilde cevap verilmesi gerekmektedir. - Çocuğunuz astım ilacını yanında taşımak istiyor mu? - Doktorunuz, çocuğunuzun gerektiğinde ilacını kendi kendine kullanabilecek yaş ve olgunlukta olduğunu düşünüyor mu? - Çocuğunuz, astım bulgularını tanıyabilir mi? - Bu bulgular ortaya çıktığında ilacını uygun şekilde kullanabilir mi? - İlacını devamlı yanında taşıması gerektiğini, arkadaşları ile paylaşmaması ve ortalıkta bırakmaması gerektiğini biliyor mu? - İlacını kullanma ihtiyacı olduktan sonra mutlaka bir erişkini konu ile ilgili olarak haberdar etmesi gerektiğini biliyor mu?"
doc_0224,doc_0224_parent_001,doc_0224_parent_001_child_004,Mangonun Faydaları Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/mangonun-faydalari,280,3,0,False,"['Mangonun Zararları Var mı?', 'Mango Nasıl Yenir?', 'Mangonun Faydaları Hakkında Sık Sorulan Sorular Mango ne işe yarar?']","Kilo kontrolü sağlar Düşük kalorili bir meyve olan mango, bu sayede güvenli bir şekilde tüketilebilir ve kilo kontrolünü sağlar. Cilt kırışıklıklarını önleme Yüksek düzeyde C vitamini içeren mango, cilde elastikiyet özelliği kazandıran, kırışıklıkları ve sarkmaları önlemeye yardım eden kolajen üretimini destekler. Mangonun Zararları Var mı? Genellikle güvenli bir şekilde tüketilebilen mangonun aşırı tüketimi sonucu bazı potansiyel yan etkiler ortaya çıkardığı görülebilir. Bu yan etkilerin başında gaz ve şişkinlikle birlikte ciltte alerjik reaksiyonlar gelir. Mango Nasıl Yenir? Mango tek başına da tüketilebilen, güvenli ve tatlı bir meyvedir. Çekirdeği çıkarıldıktan sonra dilerseniz küçük parçalar halinde dilerseniz de bütün haliyle tüketilebilen mango ayrıca salatalara, smoothielere , yoğurda veya soslara da eklenebilir. Mangonun Faydaları Hakkında Sık Sorulan Sorular Mango ne işe yarar? Mango temelde düşük kalori bir meyve olmasından dolayı kilo kontrolü açısından önemlidir. Bağışıklığı güçlendirmesi bakımından zengin C vitamini kaynağı olan mango aynı zamanda kan basıncını ve kolesterolü düşürererek kalp sağlığını destekler, diyabet tedavisine destek olur, sindirime yardım eder, cildi temizler ve göz sağlığını korur."
doc_0224,doc_0224_parent_001,doc_0224_parent_001_child_005,Mangonun Faydaları Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/mangonun-faydalari,131,3,0,False,"['Mango hangi organa iyi gelir?', 'Mango her gün yenir mi?', 'Mango zayıflatır mı?']","Bağışıklığı güçlendirmesi bakımından zengin C vitamini kaynağı olan mango aynı zamanda kan basıncını ve kolesterolü düşürererek kalp sağlığını destekler, diyabet tedavisine destek olur, sindirime yardım eder, cildi temizler ve göz sağlığını korur. Mango hangi organa iyi gelir? Mango kalp olmak üzere göz ve cilt sağlığına iyi gelen meyvelerden biridir. Mango her gün yenir mi? Mango düzenli olarak her gün tüketilebilir. Mango zayıflatır mı? Düşük kalorili bir meyve olan mango düzenli olarak tüketildiğinde kilo kontrolü yapmakla birlikte kilo verme sürecinde de önemli bir destekçiniz olabilir."
doc_0226,doc_0226_parent_001,doc_0226_parent_001_child_001,Flirt Varyantı Nedir? Flirt Varyantı Belirtileri Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/flirt-varyanti,318,4,4,False,"['FLiRT Varyantı Nedir?', 'FLiRT Varyantı Neden Olur?', 'FLiRT Varyantı Belirtileri Nelerdir?', 'FLiRT Varyantı Hakkında Sık Sorulan Sorular FLiRT Varyantı Nedir?']","Flirt varyantı, bulaşma riski daha yüksek olan, COVID-19 varyantlarından omicron’un alt değişkeni yani mutasyonudur. Covid’in varyant listesine adını yazdıran FLiRT varyantı, aşı veya önceki enfeksiyondan kaynaklanan bağışıklığa rağmen bulaşma eğiliminde olabileceği kabul edilir. Diğer varyantlarda olduğu gibi FLiRT de öksürük, boğaz ağrısı, burun akıntısı, baş ağrısı ve kas ağrıları gibi belirtiler içerir. - FLiRT Varyantı Nedir? - FLiRT Varyantı Neden Olur? - FLiRT Varyantı Belirtileri Nelerdir? - FLiRT Varyantı Hakkında Sık Sorulan Sorular FLiRT Varyantı Nedir? FLiRT varyantı(KP.2), KP veya JN ile başlayan ve aynı mutasyon kümesinin adını taşıyan, COVID-19 varyantı olan omicron'un alt varyantıdır. KP.2, mutasyonlarının teknik isimlerine atfen ""FLiRT"" olarak adlandırılmıştır. FLiRT varyantlarının JN.1 varyantında görülmeyen, spike proteinlerinde iki mutasyon olduğu bilinmektedir. Bu mutasyonları nedeniyle flirt varyantının bağışıklık sistemini aşması diğer varyantlara göre daha kolaydır. Omicron , eris ve JN1 varyantında olduğu gibi flirt varyantı da yine üst solunum yolunu etkilemektedir."
doc_0226,doc_0226_parent_001,doc_0226_parent_001_child_003,Flirt Varyantı Nedir? Flirt Varyantı Belirtileri Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/flirt-varyanti,237,4,1,False,"['Burun akıntısı - Nefes darlığı - Baş ağrısı - Kas-vücut ağrıları - Yorgunluk - Mide bulantısı ve kusma FLiRT Varyantı Hakkında Sık Sorulan Sorular FLiRT varyantı ne demek?', 'FLiRT varyantı daha mı bulaşıcı?', 'Covid aşıları FLiRT varyantından korur mu?', 'FLiRT varyantı Türkiye’de görüldü mü?']","- Burun akıntısı - Nefes darlığı - Baş ağrısı - Kas-vücut ağrıları - Yorgunluk - Mide bulantısı ve kusma FLiRT Varyantı Hakkında Sık Sorulan Sorular FLiRT varyantı ne demek? FLiRT varyantı omicron’un alt grubuna ait yeni bir covid varyantına verilen isimdir. FLiRT varyantı daha mı bulaşıcı? FLiRT varyantının daha fazla bulaşıcı olabileceği düşünülse de bu konuda bir kesinlik söz konusu değildir. Covid aşıları FLiRT varyantından korur mu? Covid aşıları ve daha önce hastalığı geçiren kişilerin vücudunda yüksek bağışıklık söz konusudur. Özellikle aşıların, yeni varyantlara karşı koruyuculuğu olduğu değerlendirilse de yeni varyantın seyrine göre aşılara da güncelleme gerekebilir. Bu konuda resmi ve bilimsel açıklamaların ışığında hareket etmek önemlidir. FLiRT varyantı Türkiye’de görüldü mü? Türkiye’de görülen herhangi bir FLiRT varyantı vakası yoktur."
doc_0230,doc_0230_parent_002,doc_0230_parent_002_child_001,Bronkoskopi Nedir? Bronkoskopi Neden Yapılır?,https://www.memorial.com.tr/tani-ve-testler/bronkoskopi-nedir,244,3,0,False,"['Bronkoskopik lavaj nedir?', 'Çocuklara bronkoskopi yapılır mı?', 'Bronkoskopi uyutularak mı yapılır?']","Bronkoskopla biyopsi işlemi, akciğer ve bronş dokusu örneği toplamak için küçük forseps içi boş iğneler veya fırçalar gibi uzun, ince aletler bronkoskoptan geçirerek yapılır. Alınan örnekler incelenmek üzere patoloji laboratuvarına gönderilir. Bronkoskopik lavaj nedir? Hava yollarına verilen steril tuzlu su bronkoskoptan geçirilerek ve ardından bu sıvı emilerek hava yollarında bulunan hücreler örneklenebilmektedir. Bu işlem bronş yıkama (bronş lavaj) olarak da bilinir. Bronş lavaj sıvısı örnekleri daha sonra laboratuvarda incelenir. Çocuklara bronkoskopi yapılır mı? Gerekli görülen durumlarda bebek ve çocuklara da bronkoskopi yapılabilmektedir. Çocuklara bronkoskopi yapılması için en yaygın nedenler; tekrarlayan krup, kronik stridor ve şüpheli yabancı cisimdir. Bronkoskopi uyutularak mı yapılır? Bronkoskopi lokal ve genel anestezi altında yapılabilen bir işlemdir. Bronkoskopi işleminin nasıl uygulanacağı hastanın durumuna göre uzman hekim tarafından belirlenmektedir. Genellikle lokal anestezi altında uygulanmaktadır."
doc_0232,doc_0232_parent_002,doc_0232_parent_002_child_002,Malformasyon Nedir? Malformasyon Neden Olur?,https://www.memorial.com.tr/saglik-rehberi/malformasyon,313,4,0,False,"['Malformasyonların fiziksel ve psikolojik etkileri nelerdir?', 'Malformasyonlar doğumdan önce tespit edilebilir mi?', 'Malformasyonlar sadece fiziksel mi olur?', 'Malformasyonlar hangi yaş gruplarında daha sık görülür?']","Bu kalıcı hasarlar ani bir felç ya da anevrizma geçirme sonrasında görülebilir. Bölgede oluşabilecek hücre ölümü ve doku hasarı, bölgeyi tamamen negatif etkileyebilir. İlave olarak kan pıhtılarının oluşması, ani bir kalp krizi de oluşmasına neden olabilir. Tüm bu sebeplerden dolayı hastalığın erken teşhisi hayati açıdan büyük bir katkı sağlar. Malformasyonların fiziksel ve psikolojik etkileri nelerdir? Bu rahatsızlık hemangiomlara benzer şekilde olarak ciltte görülebilir. Cilt üzerinde damar toplanması olarak ifade edilen durum, kötü bir görüntü meydana getirebilir. Bu durum, kişinin sosyal hayatta öz güveninin düşmesine ve psikolojinin negatif etkilenmesine neden olabilir. Malformasyonlar doğumdan önce tespit edilebilir mi? Bu rahatsızlığın kaynağı, bazı bilimsel çalışmalarda anne karnında oluşan genetik bir mutasyona bağlanır. Diğer bir yandan yetişkinlik döneminde de bu hastalık ortaya çıkabilir. Tüm bilgilerden dolayı hastalık semptomları ortaya çıktıktan sonra kişide tespit edilebilir. Malformasyonlar sadece fiziksel mi olur? Bu rahatsızlığın etkilerine bakıldığında hem fiziksel hem de psikolojik etkileri olabilir. Damarlarda oluşan bu problem, vücutta kalıcı ya da akut hasarlar bırakabilir. Fiziksel görünüm açısından da cildin yüzeyinde oluşabilen bu damar yumakları, kötü bir görünüm de oluşturabilir. Malformasyonlar hangi yaş gruplarında daha sık görülür? Hastalığın ortaya çıkış şekli kişiden kişiye farklılık gösterebilir."
doc_0232,doc_0232_parent_002,doc_0232_parent_002_child_003,Malformasyon Nedir? Malformasyon Neden Olur?,https://www.memorial.com.tr/saglik-rehberi/malformasyon,286,4,0,False,"['Malformasyonlar hangi yaş gruplarında daha sık görülür?', 'Malformasyonlar yaşam kalitesini nasıl etkiler?', 'Malformasyonlar çevresel faktörlere bağlı olabilir mi?', 'Malformasyonlar hakkında hangi uzmanlara başvurulabilir?']","Malformasyonlar hangi yaş gruplarında daha sık görülür? Hastalığın ortaya çıkış şekli kişiden kişiye farklılık gösterebilir. Diğer bir yandan genellikle çocukta görülebilen rahatsızlık, her yaşta ortaya çıkabilir. Eğer yaşlılık döneminde görülürse damar hasarları riski daha yüksek olacağı için hayati riskler daha fazladır. Malformasyonlar yaşam kalitesini nasıl etkiler? Bu rahatsızlık yaşam kalitesini negatif etkiler. Bu süreçte damar tıkanıklıkları ya da kan akışının sağlanamaması, ani felç ya da kanamayı gündeme getirebilir. Genel olarak tedaviye doktor kontrolünde devam edilmesi, sağlık problemlerinin ilerlemesini engelleyebilir. Malformasyonlar çevresel faktörlere bağlı olabilir mi? Kişide hemangiomlar gibi hastalıkların varlığı bu rahatsızlığı tetikleyebilir. Bu nedenle hastalığın temeli genetik mutasyona bağlı olsa da bazı çevresel faktörler açığa çıkma ihtimalini artırabilir. Bu doğrultuda çevresel faktörler, hastalığın ana nedeni olmasa da tetikleyici unsuru olabilir. Malformasyonlar hakkında hangi uzmanlara başvurulabilir? Bu rahatsızlıkta multidisipliner yaklaşımlarla tedavi takvimi çıkarabilir. Bu anlamda plastik ve genel cerrah, hematolog, ortopedist, dermatolog ve girişimsel radyoloji uzmanlarına başvurulabilir. Tüm bu uzmanlıklar ortak bir zeminde tedavi seçeneklerini değerlendirebilir."
doc_0233,doc_0233_parent_004,doc_0233_parent_004_child_002,Alt Solunum Yolu Enfeksiyonu Nedir? Belirtileri Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/alt-solunum-yolu-enfeksiyonu-nedir,310,4,0,False,"['Alt solunum yolu enfeksiyonu belirtileri nelerdir?', 'Alt solunum yolu enfeksiyonu kaç günde geçer?', 'Alt solunum yolu enfeksiyonu tehlikeli midir?', 'Alt solunum yolu enfeksiyonu zatürre midir?']","Alt solunum yolu enfeksiyonu belirtileri nelerdir? Alt solunum yolu enfeksiyonu belirtileri arasında en yaygın olanlar öksürük, nefes darlığı, ateş, göğüs ağrısı veya rahatsızlık, yorgunluk, halsizlik ve hırıltılı solunum yer alır. Bazı durumlarda burun tıkanıklığı, burun akıntısı ve boğaz ağrısı gibi üst solunum yolu belirtileri de eşlik edebilir. Alt solunum yolu enfeksiyonu kaç günde geçer? Alt solunum yolu enfeksiyonunun süresi, enfeksiyonun etkenine, şiddetine ve kişinin genel sağlık durumuna göre değişir. Viral enfeksiyonlar genellikle 7-10 gün içinde kendiliğinden iyileşirken, bakteriyel enfeksiyonlar antibiyotik tedavisi ile birkaç hafta sürebilir. Zatürre gibi daha ciddi vakalar ise iyileşme sürecinde daha uzun zaman alabilir. Alt solunum yolu enfeksiyonu tehlikeli midir? Alt solunum yolu enfeksiyonları, özellikle küçük çocuklar, yaşlılar, kronik hastalığı ve bağışıklık sistemi zayıf olan bireyler için tehlikeli olabilir. Pnömoni gibi bazı alt solunum yolu enfeksiyonları ciddi solunum yetmezliğine, sepsis veya diğer organ yetmezliklerine yol açarak hayati tehlike oluşturabilir. Alt solunum yolu enfeksiyonu zatürre midir? Hayır, alt solunum yolu enfeksiyonu genel bir terimdir ve zatürre bu enfeksiyon türlerinden sadece biridir. Bronşit ve bronşiyolit de alt solunum yolu enfeksiyonu çeşitleridir."
